actorId,actorName
0283311,Darlanne Fluegel
0626884,Martin Neufeld
0000981,James Brolin
0000344,Denise Crosby
0001826,M. Emmet Walsh
0291253,Al Franken
0000352,Vincent D'Onofrio
0004309,Shirley Knight
0950867,Harris Yulin
0001588,Jack Palance
0569294,Howard McGillin
0629264,Michelle Nicastro
0130356,Liz Callaway
0000092,John Cleese
0183926,Jeni Courtney
0806268,Pat Slowey
0240518,Dave Duffy
0360426,Declan Hannigan
0639117,Mairéad Ní Ghallchóir
0001768,Rod Steiger
0000616,Eric Roberts
0000621,Kurt Russell
0000652,James Spader
0001109,Jaye Davidson
0511798,Viveca Lindfors
0004850,Alexis Cruz
0001662,Judge Reinhold
0187724,Wendy Crewson
0472710,David Krumholtz
0006669,William Sadler
0000317,Clancy Brown
0289098,Kerry Fox
0001172,Christopher Eccleston
0000191,Ewan McGregor
0832792,Ken Stott
0371660,Dennis Haysbert
0004995,Mel Harris
0793634,Sab Shimono
0581277,Dina Merrill
0365107,Michael Harris
0675751,Jorge Perugorría
0190489,Vladimir Cruz
0406433,Mirta Ibarra
0309839,Francisco Gattorno
0029610,Joel Angelino
0001844,Frank Whaley
0000405,Michelle Forbes
0751470,T.E. Russell
0860233,Jack Thompson
0689852,John Polson
0447992,Deborah Kennedy
0606058,Joss Moroney
0536723,Valerie Mahaffey
0199325,Lawrence Dane
0001045,Tommy Chong
0719637,Jeremy Renner
0311212,You Ge
0069994,Ben Niu
0422640,Wu Jiang
0270497,Deng Fei
0001614,Lori Petty
0915208,Naomi Watts
0367496,Don Harvey
0462116,Jeff Kober
0000586,Jada Pinkett Smith
0000283,Brenda Bakke
0001634,CCH Pounder
0588241,Dick Miller
0002006,Thomas Haden Church
0001772,Patrick Stewart
0000408,Jonathan Frakes
0000653,Brent Spiner
0000996,LeVar Burton
0000373,Michael Dorn
0929934,Clarence Williams III
0868957,Joe Torry
0094170,De'aundre Bonds
0598454,Samuel Monroe Jr.
0369567,Wings Hauser
0000353,Willem Dafoe
0001669,Miranda Richardson
0365281,Rosemary Harris
0244957,Tim Dutton
0333380,Nickolas Grace
0001659,Christopher Reeve
0468957,Linda Kozlowski
0001595,Michael Paré
0001694,Meredith Salenger
0001133,Brian Dennehy
0000137,Bo Derek
0104515,Phoebe Brand
0169565,Lynn Cohen
0310960,George Gaynes
0562420,Jerry Mayer
0001251,Peter Gallagher
0254362,Alison Elliott
0001209,William Fichtner
0872242,Adam Trese
0341176,Eddie Griffin
0608012,Joe Morton
0842314,Vonte Sweet
0283293,Roger Floyd
0146055,Darlene Cates
0818880,Stephen Spinella
0001967,Peter Boyle
0912001,Jack Warden
0000704,Elijah Wood
0709634,Lexi Randall
0158246,LaToya Chisholm
0139924,Claudette Carracedo
0150908,Greg Chan
0151822,Stephen Chang
0178800,Estelle Coppens
0263890,Lesley Ewen
0498275,Sophie Lee
0358774,Roz Hammond
0001057,Toni Collette
0418917,Belinda Jarrett
0334886,Pippa Grandison
0004922,Schuyler Fisk
0086205,Bre Blair
0000337,Rachael Leigh Cook
0646351,Larisa Oleynik
0423563,Tricia Joe
0001073,Courteney Cox
0000707,Sean Young
0005159,Tone Loc
0547755,Dan Marino
0001602,Guy Pearce
0000654,Terence Stamp
0751405,Rebel Penfold-Russell
13213378,John Casey
0498247,Sheryl Lee
0001151,Stephen Dorff
0001324,Ian Hart
0049049,Gary Bakewell
0642119,Chris O'Neill
0782561,Emmanuelle Seigner
0051856,Victor Banerjee
0000236,Jennifer Tilly
0000271,Anne Archer
0377269,Noreen Hennessey
0916196,Lucy Webb
0000747,Don Ameche
0001499,Tina Majorino
0948361,Erica Yohn
0005569,Alfre Woodard
0446314,David Patrick Kelly
0365450,Zelda Harris
0930216,Carlton Williams
0000488,Brandon Lee
0205373,Rochelle Davis
0000499,Bai Ling
0943237,Robert Wuhl
0000357,Lolita Davidovich
0068709,Ned Bellamy
0122020,Scott Burkholder
0931508,Rebecca Williams
0402011,Michael Conner Humphreys
0381041,Harold G. Herthum
0001314,John Hannah
0004898,Omar Epps
0001785,Kristy Swanson
0001650,Michael Rapaport
0000124,Jennifer Connelly
0904967,Luna Lauren Velez
0578157,Tomas Melly
0143935,Desiree Casado
0305248,Isaiah Garcia
0007210,Saul Rubinek
0005162,Robert Loggia
0001609,Rosie Perez
0682495,Wendell Pierce
0005002,Isaac Hayes
0001462,Jason Scott Lee
0000144,Cary Elwes
0372176,Lena Headey
0726166,Leni Riefenstahl
0000017,Marlene Dietrich
0266691,Arnold Fanck
0294286,Walter Frentz
0324305,Joseph Goebbels
0000100,Rowan Atkinson
0000111,Matthew Broderick
0129295,Niketa Calame-Harris
0948078,Ruocheng Ying
0001389,Chris Isaak
0927615,Alex Wiesendanger
0482322,Raju Lal
0204791,Jf Davis
0000486,Heather Langenkamp
0400816,Miko Hughes
0935616,Matt Winston
0005588,Rob LaBelle
0726200,Peter Riegert
0338886,Peter Greene
0420732,Richard Jeni
0000154,Mel Gibson
0001258,James Garner
0001714,Campbell Scott
0001636,Priscilla Presley
0001421,George Kennedy
0001740,O.J. Simpson
0911542,Fred Ward
0000474,Michael Keaton
0001642,Randy Quaid
0000413,Janeane Garofalo
0001872,Steve Zahn
0714198,Craig Reay
0426390,Vance Johnson
0031987,Robert Apel
0568658,Bobby Joe McFadden
0000346,Macaulay Culkin
0488662,John Larroquette
0001346,Edward Herrmann
0768217,Stephanie Sawyer
0388872,Elizabeth Hoffman
0000454,Dennis Hopper
0000889,Bonnie Bedelia
0000214,Mia Sara
0798779,Ron Silver
0569226,Bruce McGill
0005349,Gloria Reuben
0000130,Jamie Lee Curtis
0926165,Mae Whitman
0028625,David Andrews
0004729,Michael Beach
0137140,Gia Carides
0002084,Brenda Fricker
0001216,Tara Fitzgerald
0001722,Rufus Sewell
0000702,Reese Witherspoon
0000998,Jake Busey
0000725,Joey Lauren Adams
0317293,Pamela Gidley
0005540,Keenen Ivory Wayans
0228678,Andrew Divoff
0028685,James Andrews
0043854,Mary Beth Aylesworth
0053839,Mike Barbour
0082227,Steve Bilich
0111233,Wendy Brokaw
0000367,Gérard Depardieu
0000272,Fanny Ardant
0524528,Fabrice Luchini
0244707,André Dussollier
0699545,Daniel Prévost
0766100,Tura Satana
0354486,Haji
0931186,Lori Williams
0055274,Ray Barlow
0076396,Sue Bernard
0940158,Bokeem Woodbine
0188025,Anthony 'Treach' Criss
0000471,Raul Julia
0001840,Ming-Na Wen
0152082,Damian Chapa
0005522,Mario Van Peebles
0000679,Deborah Kara Unger
0538683,Mako
0874232,Raoul Max Trujillo
0878155,Nicholas Turturro
0486040,Libby Langdon
0713516,Michael Raynor
0876853,Robert Turano
0138388,Julie Carmen
0001831,David Warner
0001278,John Glover
0278026,Cameron Finley
0811202,Carrie Snodgress
0562634,Dustin Mayfield
0296478,Clyde Frost
0552222,Duane Martin
0000637,Tupac Shakur
0047223,David Bailey
0684371,Tonya Pinkins
0000358,Daniel Day-Lewis
0267586,Linda Faye Farkas
0205179,Michael Rees Davis
0000409,Brendan Fraser
0571106,Michael McKean
0537698,Charles Gitonga Maina
0891483,Yolanda Vazquez
0637681,Winston Ntshona
0803225,Mabutho 'Kid' Sithole
0000389,Emilio Estevez
0833519,Marcia Strassman
0000656,Madeleine Stowe
0751638,James Russo
0629737,Taylor Nichols
0001177,Chris Eigeman
0072737,Tushka Bergen
0612992,Pep Munné
0402901,Kelly Hunter
0425788,Maudie Johnson
9601508,Max Johnson
0046033,Diedrich Bader
0001458,Cloris Leachman
0005499,Lily Tomlin
0855103,Jon Tenney
0871456,Joey Travolta
0171903,Eugene Collier
0650887,Jimmy Ortega
4647895,Docs Keepin Time
0141697,Jim Carter
0295334,Peter Friedman
0949340,Bruce A. Young
0000751,Suzy Amis
0000978,Lloyd Bridges
0001521,Mary McDonnell
0642145,Ed O'Neill
0000504,Amy Locane
0455767,Terry Kinney
0000672,Meg Tilly
0000270,Gabrielle Anwar
0614641,Reilly Murphy
0936198,Billy Wirth
0000145,Sherilyn Fenn
0001748,Kurtwood Smith
0307316,Art Garfunkel
0000969,Lillo Brancato
0382968,Taral Hicks
0254402,Chris Elliott
0109620,Ritch Brinkley
0304000,James Gammon
0001397,Brion James
0000594,Jason Priestley
0646192,Gabriel Olds
0005278,Jerry O'Connell
0706883,Steve Railsback
0000542,Penelope Ann Miller
0736917,Ingrid Rogers
0001484,Jon Lovitz
0923210,Patricia Wettig
0001022,Dana Carvey
0001475,John Lithgow
0740264,Michael Rooker
0005508,Janine Turner
0513010,Rex Linn
0461446,Robert Knott
0672103,Jonathan Penner
0399531,Whip Hubley
0004852,Jane Curtin
0001506,Jane March
0001952,Rubén Blades
0000690,Lesley Ann Warren
0000836,Scott Bakula
0336558,David Barry Gray
0120648,Cara Buono
0242656,Kevin Dunn
0000609,Ving Rhames
0518715,Jason London
0000170,Milla Jovovich
0028846,Shawn Andrews
0168262,Rory Cochrane
0001329,Nigel Hawthorne
0000973,Benjamin Bratt
0000235,Uma Thurman
0001552,Pat Morita
0001141,Angie Dickinson
0002000,Leslie Cheung
0955342,Fengyi Zhang
0948058,Da Ying
0492924,Mark Christopher Lawrence
0779467,Larry B. Scott
0192090,Rusty Cundieff
0501435,Kasi Lemmons
0324991,Howie Gold
0446702,Moira Kelly
0001131,Patrick Dempsey
0573819,Julia McNeal
0474057,Ron Kuhlman
0842684,Jerry Swindall
0092071,Ryan Bohls
0001001,James Caan
0001160,Adrian Dunbar
0000980,Jim Broadbent
0001891,Anthony Higgins
0875951,Michael Tucker
0000837,Bob Balaban
0000675,Jeanne Tripplehorn
0001358,Hal Holbrook
0040739,Jayne Atkinson
0625735,Sean Nelson
0942668,N'Bushe Wright
0108525,Ron Brice
0000688,Sela Ward
0000574,Jason Patric
0836071,Wes Studi
0000354,Matt Damon
0001101,Ted Danson
0765605,Gailard Sartain
0110922,V.S. Brodie
0877587,Guinevere Turner
0573331,T. Wendy McMillan
0577597,Migdalia Melendez
0788996,Anastasia Sharp
0679326,Chuck Pfarrer
0032050,Robert Apisa
0903677,Arnold Vosloo
0753223,Douglas Rye
0000221,Charlie Sheen
0000326,Kim Cattrall
0732309,Laila Robins
0952924,Lora Zane
0000538,Colm Meaney
0000744,Maria Conchita Alonso
0039911,António Assunção
0050905,Julie Balloo
0048450,Frank Baker
0717212,Christopher Reid
0552086,Christopher Martin
0249924,David Edwards
0575168,Angela Means
0132896,Tisha Campbell
0001498,John Mahoney
0000983,Albert Brooks
0001413,Julie Kavner
0000613,Joely Richardson
0004873,Andy Dick
0005246,Esai Morales
0170550,Gary Cole
0188949,Alison Crosbie
2535022,Philip King
0380248,Nye Heron
0235336,Suzzanne Douglas
0877270,Glynn Turman
0068599,Vanessa Bell Calloway
0446805,RaéVen Kelly
0135102,Virginia Capers
0861800,Dororthy Thorton
0154765,Demetrice Cheathon
0020867,Nita Woods Allen
0000892,Jason Beghe
0182824,John Cothran
0005315,Jeremy Piven
0000368,Laura Dern
0669629,Bob Peck
0488955,Kathy Larson
0587331,David Milford
0000141,David Duchovny
0953391,John Zarchen
0713327,Martin Raymond
0150073,Eric Pascal Chaltiel
0347509,Tom Guiry
0000644,Helen Slater
0101717,Brittany Boyd
0002078,Frederic Forrest
0000719,F. Murray Abraham
0138770,Art Carney
0001097,Charles Dance
0574433,Frank McRae
0896292,Christina Vidal
0490980,Cyndi Lauper
0001357,Paul Hogan
0000350,Beverly D'Angelo
0520234,Kamala Lopez
0385757,Pat Hingle
0837784,Barbara Sukowa
0007183,Ian Richardson
0505302,Annabel Leventon
0000226,Will Smith
0735467,Paul Rodriguez
0001564,Bebe Neuwirth
0001715,George C. Scott
0001763,Nick Stahl
0926592,Margaret Whitton
0557739,Fay Masterson
0000095,Woody Allen
0012178,Jerry Adler
0726492,Ron Rifkin
0877928,Tyrin Turner
0453550,June Kyoto Lu
0865084,Toshi Toda
0001624,Oliver Platt
0297686,Tatsuya Fuji
0559405,Eiko Matsuda
0620026,Aoi Nakajima
0559483,Yasuko Matsui
0785167,Meika Seri
0798076,Karen Sillas
0006888,Tom Noonan
0000295,Kate Beckinsale
0001767,Imelda Staunton
0950788,Jimmy Yuill
0000306,Brian Blessed
0000458,William Hurt
0001213,Harvey Fierstein
0391072,Polly Holliday
0001020,Katrin Cartlidge
0190208,Greg Cruttwell
0804218,Claire Skinner
0005476,Hilary Swank
0869927,Constance Towers
0175621,Chris Conrad
0001143,Kevin Dillon
0000506,Julia Louis-Dreyfus
0003299,Marc Shaiman
0810620,Jussie Smollett
0842770,Tilda Swinton
0187998,Quentin Crisp
0813896,Jimmy Somerville
0098614,John Bott
0051993,Elaine Banham
0412901,T.J. Lowther
0843775,Keith Szarabajka
0561809,Roberta Maxwell
0453248,Buzz Kilman
0278052,Karen Finley
0001593,Anna Paquin
0907942,Kerry Walker
0018554,Khandi Alexander
0029723,Maya Angelou
0043021,Ché J. Avery
0042998,Lloyd Avery II
0112093,Kimberly Brooks
0001729,Craig Sheffer
0856908,Eric Thal
0000689,Julie Warner
0001599,Will Patton
0000903,Brian Benben
0000885,Ned Beatty
0122675,George Burns
0132843,Scott Michael Campbell
0001114,Judy Davis
0826198,Robert J. Steinmiller Jr.
0424318,Glynis Johns
0370700,John Haycraft
0402374,Caroline Hunt
0000893,Ed Begley Jr.
0000754,Kevin Anderson
0121559,Robert John Burke
0532478,Mario Machado
0752802,Remy Ryan
0519023,Jodi Long
0692663,John Posey
0715953,Roger Rees
0087578,Mark Blankfield
0940070,Wallace Wood
0698998,David Proval
0689646,Daniel Pollock
0571537,Jacqueline McKenzie
0778808,Alex Scott
0751285,Leigh Russell
0000171,Ashley Judd
0276062,Todd Field
0593841,Bentley Mitchum
0212695,Allison Dean
0528147,Dorothy Lyman
0000276,Sean Astin
0269463,Jon Favreau
0511196,Greta Lind
0071373,Scott Benjaminson
0171664,Cyril Collard
0530034,Carlos López
0089493,Corine Blue
0935695,Claude Winter
0755974,Jonathan Sagall
0878645,Anne Twomey
0809031,Lane Smith
0531069,Kate Maberly
0699117,Heydon Prowse
0461409,Andrew Knott
0001749,Maggie Smith
0189349,Laura Crossley
0000678,Kathleen Turner
0001832,Sam Waterston
0001442,Ricki Lake
0605021,Scott Morgan
0271501,Julian Fellowes
0560795,Roddy Maude-Roxby
0219221,Michael Denison
0781439,Andrew Seear
0573406,Tim McMullan
0144258,Zane Cassidy
0001573,Catherine O'Hara
0042316,Alana Austin
0005577,Portia de Rossi
0002148,Mary Beth Hurt
0001854,Rita Wilson
0001255,Victor Garber
0268356,Tom Riis Farrell
0000297,Tom Berenger
0000442,Rutger Hauer
0001303,Carla Gugino
0681882,Cindy Pickett
0011199,Mason Adams
0000196,Mike Myers
0000176,Nastassja Kinski
0120147,Gary Bullock
0272173,Colm Feore
0450658,Derek Keurvorst
0480430,Katya Ladan
0026621,Devon Anderson
0338616,Joshua Greenblatt
0001223,Lara Flynn Boyle
0000793,Alexis Arquette
0311774,Martha Gehman
0000384,Danny Elfman
0001697,Chris Sarandon
0787187,Glenn Shadix
0000385,Sam Elliott
0142598,James Carville
0826888,George Stephanopoulos
0065321,Heather Beckel
0066669,Paul Begala
0095587,Bob Boorstin
0397940,Kanin Howell
0456943,Alexis Kirschner
0456954,Jessica Kirschner
0543878,Guy Mansker
0000525,Heather Matarazzo
1592211,Victoria Davis
0115402,Christina Brucato
0397610,Siri Howard
0591877,Miou-Miou
0719200,Renaud
0138405,Jean Carmet
0377882,Judith Henry
0590440,Jean-Roger Milo
0000417,Crispin Glover
0322182,Matthew Glave
0286579,Verónica Forqué
0142964,Àlex Casanovas
0658041,Rossy de Palma
0900012,Kim Vithana
0363167,Jimmi Harkishin
0451045,Sarita Khajuria
0475988,Akbar Kurtha
0785891,Mo Sesay
0250180,Luke Edwards
0124079,Timothy Busfield
0039226,John Ashton
0189524,Ashley Crow
0897715,Paolo Villaggio
0199774,Isa Danieli
0606204,Gigio Morra
0813169,Sergio Solli
0137712,Ester Carloni
0001111,Jeremy Davies
0914491,Alberta Watson
0376770,Benjamin Hendrickson
0627850,Elizabeth Newett
0303013,Carla Gallo
0853779,Travis Tedford
0940673,Kevin Jamal Woods
0912296,Jordan Warkol
0531118,Zachary Mabry
0046723,Ross Bagley
0001210,Chelsea Field
0576721,Shane Thomas Meier
0671719,Aidan Pendleton
0110840,Shirley Broderick
0024580,Claudio Amendola
0147605,Carlo Cecchi
0578633,Ricky Memphis
0818242,Tony Sperandeo
0000121,Phoebe Cates
0400998,Wendy Hughes
0000348,Tony Curtis
0109192,Susie Bright
0491306,Arthur Laurents
0560945,Armistead Maupin
0604335,Nanni Moretti
0139528,Renato Carpentieri
0624910,Antonio Neiwiller
0217393,Claudia Della Seta
0018128,Lorenzo Alessandri
0001480,Shelley Long
0852132,Christine Taylor
0055549,Christopher Daniel Barnes
0185078,Jennifer Elise Cox
0001334,John Heard
0089348,Roberts Blossom
0493026,Stanley Lawrence
0444700,Christopher J. Keene
0918334,Scott Weinger
0488306,Linda Larkin
0293455,Jonathan Freeman
0919798,Frank Welker
0000157,Linda Hamilton
0001598,Robert Patrick
0091286,Earl Boen
0002110,Rodney A. Grant
0922671,Floyd 'Red Crow' Westerman
0001277,Scott Glenn
0041165,Roy Atwell
0118081,Stuart Buchanan
0143314,Adriana Caselotti
0172287,Eddie Collins
0173416,Pinto Colvig
0000913,Robby Benson
0181425,Jesse Corti
0263591,Rex Everhart
0001450,Angela Lansbury
0641314,Paige O'Hara
0000305,Mel Blanc
0110893,Don Brodie
0146185,Walter Catlett
0201428,Marion Darlington
0000897,Ralph Bellamy
0000034,William Holden
0000308,Ernest Borgnine
0752813,Robert Ryan
0639529,Edmond O'Brien
0643105,Warren Oates
0000250,Renée Zellweger
0003167,Jace Alexander
0005065,Quincy Jones
0318926,Dizzy Gillespie
0738456,Sonny Rollins
0165672,Buck Clayton
0086845,Art Blakey
0513281,Alex D. Linz
0054026,Caroline Barclay
0074458,Michael Bergeron
0087031,Brianna Blanchard
0096111,Clotiel Bordeltier
0118074,Russell Buchanan
0001780,Peter Stormare
0749021,Kristin Rudrüd
0696193,Harve Presnell
0906627,Ralph Waite
0584279,Al Michaels
0489749,Tommy Lasorda
0290475,Don Francks
0760098,Caroline Semple
0739087,Richard Romanus
0738751,Susan Roman
0915382,Al Waxman
0708873,Bruce Ramsay
0889926,Valentina Vargas
0103208,Doug Bradley
0154195,Charlotte Chatton
0004395,Adam Scott
0001710,David Schwimmer
0461025,Nic Knight
0397520,Nicola Howard
0333802,Sasha Graff
0542063,Nino Manfredi
0876959,Paolo Turco
0194986,Ugo D'Alessio
0162326,Tano Cimarosa
0056593,Gianfranco Barra
0365201,Phil Harris
0001247,Eva Gabor
0001359,Sterling Holloway
0001079,Scatman Crothers
0934593,Paul Winchell
0004650,Marisa Paredes
0248364,Juan Echanove
0255979,Carme Elias
0483942,Chus Lampreave
0000435,Daryl Hannah
0001455,Matt LeBlanc
0743418,Gene Ross
0382070,Paul Hewitt
0021023,Sage Allen
0412177,Stan Ivar
0005551,Lynn Whitfield
0005093,Regina King
0113140,Bobby Brown
0005343,Della Reese
0000139,Cameron Diaz
0131985,Hamilton Camp
0533111,Steve Mackall
0665082,Rosana Pastor
0093081,Icíar Bollaín
0319680,Tom Gilroy
0555213,Marc Martínez
0004857,Tim Daly
0270332,Caroleen Feeney
0348371,Dan Gunther
0923984,Dana Wheeler-Nicholson
0000090,Armin Mueller-Stahl
0484460,Juliet Landau
0001069,Bud Cort
0565569,Stephen McHattie
0355659,Irma P. Hall
0951471,Grace Zabriskie
0348387,Michael Gunther
0156314,Craig Chester
0830738,Michael Stock
0640157,Raoul O'Connell
0487630,Jaie Laplante
0593258,Daryl Mitchell
0001290,Richard E. Grant
0001132,Judi Dench
0040586,Eileen Atkins
0526724,Cherie Lunghi
0005337,Theresa Randle
0000490,Spike Lee
0507338,Jenifer Lewis
0000529,Debi Mazar
0000322,Emmanuelle Béart
0785664,Michel Serrault
0618795,Claire Nadeau
0109725,Françoise Brion
0001617,Lou Diamond Phillips
0605363,Michael Moriarty
0619185,Masatoshi Nagase
0356342,Gísli Halldórsson
1382848,Laura Hughes
0001487,John Lynch
0000592,Pete Postlethwaite
0005042,Jason Isaacs
0910076,Lisa Ann Walter
0005137,Jane Leeves
0525921,Joanna Lumley
0000242,Mark Wahlberg
0676973,William Petersen
0000312,Amy Brenneman
0004929,Dave Foley
0567126,Bruce McCulloch
0567852,Kevin McDonald
0571897,Mark McKinney
0860690,Scott Thompson
0543547,Predrag 'Miki' Manojlovic
0728476,Lazar Ristovski
0427066,Mirjana Jokovic
0830371,Slavko Stimac
0836729,Ernst Stötzner
0076780,Daniel Bernhardt
0316455,Donald Gibb
0393222,James Hong
0225435,Lori Lynn Dickerson
0052333,Kanu Bannerjee
0052334,Karuna Bannerjee
0222447,Chunibala Devi
0201871,Uma Das Gupta
0052343,Subir Banerjee
0154164,Soumitra Chatterjee
0846616,Sharmila Tagore
0149845,Alok Chakravarty
0611575,Swapan Mukherjee
5576481,Tushar Bandyopadhyay
0064546,Trace Beaulieu
0625621,Michael J. Nelson
0540075,Jim Mallon
0614436,Kevin Murphy
1053847,John Brady
0003044,Michael Jordan
0001431,Wayne Knight
0913502,Manner Washington
1034047,Eric Gordon
0000404,Jane Fonda
0492342,John Phillip Law
0657848,Anita Pallenberg
0642675,Milo O'Shea
0545131,Marcel Marceau
0000671,Billy Bob Thornton
0000208,Molly Ringwald
0563070,Jefferson Mays
0190550,Suzanne Cryer
0444832,Matt Keeslar
0810729,Victoria Smurfit
0112390,Anthony Brophy
0446303,David Kelly
0176061,Eddie Constantine
0439344,Anna Karina
0848667,Akim Tamiroff
0092316,Valérie Boisgel
0173916,Jean-Louis Comolli
0158632,Margaret Cho
0335519,Lee Grant
0347957,Devon Gummersall
0002129,Gregory Harrison
0000418,Danny Glover
0234791,Doug E. Doug
0000511,Shirley MacLaine
0000363,Loren Dean
0179224,Barry Corbin
0004968,Jaime Gomez
0065007,Demián Bichir
0190441,Raymond Cruz
0350079,Luis Guzmán
1444462,Richard Brooks
0100889,Michael Bowen
0222195,Ann Devaney
0257414,Audie England
0541908,Costas Mandylor
0196230,Eric da Silva
0811311,Raven Snow
0132823,Rory Campbell
0031759,Perry Anzilotti
0193551,Robert Curtis Brown
0175305,Kevin Connolly
0219301,Tony Denman
0001305,Lukas Haas
0000604,John C. Reilly
0000240,Skeet Ulrich
0000549,Roger Moore
0348186,Janet Gunn
0569079,Jack McGee
0823507,Fredro Starr
0005024,Terrence Howard
0767779,Camille Saviola
0001606,Chris Penn
0001035,Ben Chaplin
0004937,Jamie Foxx
0564548,James McCaffrey
0005129,Joey Lawrence
0005055,Billy Joel
0612321,Richard Mulligan
0001975,Roscoe Lee Browne
0641097,Gail O'Grady
0052186,Jonathan Banks
0212588,Robert Deacon
0136903,Ann Carey
0001200,Gary Farmer
0553648,Olivier Martinez
0034079,Pierre Arditi
0946179,Jean Yanne
0002010,Christian Clavier
0501256,Valérie Lemercier
0154707,Marie-Anne Chazel
0119711,Christian Bujeau
0241033,Zack Duhame
0772432,Katie Schlossberg
0885533,Maila Nurmi
0298215,Dolores Fuller
